order_id,sales,profit,quantity,category,sub_category,Cost,Total_Cost,Total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
AZ-2014-3348489,32,2,2,Office Supplies,Envelopes,30,30,4,2/28/2014,Hershel Snyder,Cardiff,United Kingdom,North,Corporate,3/2/2014,Economy Plus,-3.17909,51.481581
AZ-2013-5111226,351,130,8,Office Supplies,Supplies,221,221,1040,4/15/2013,Demi Hodgson,Glasgow,United Kingdom,North,Consumer,4/20/2013,Economy,-4.251806,55.864237
AZ-2013-8667063,1026,482,4,Technology,Accessories,544,544,1928,2/18/2013,Bianca Whitford,San Sebastian,Spain,South,Corporate,2/25/2013,Economy,-1.9812313000000001,43.318334
AZ-2011-1328316,636,140,1,Technology,Phones,496,496,140,12/6/2011,Lorri Stratton,Hamburg,Germany,Central,Consumer,12/6/2011,Immediate,9.993681800000001,53.5510846
AZ-2014-3937200,2057,432,7,Technology,Copiers,1625,1625,3024,11/20/2014,Isabelle Torpy,Bilbao,Spain,South,Consumer,11/24/2014,Economy Plus,-2.9349852000000003,43.263012599999996
AZ-2013-1414174,38,19,2,Office Supplies,Fasteners,19,19,38,9/3/2013,Sue Castaneda,Malakoff,France,Central,Home Office,9/5/2013,Economy Plus,2.2977599,48.817275
AZ-2012-8456579,265,82,5,Furniture,Chairs,183,183,410,6/4/2012,Gerald Booth,Tours,France,Central,Consumer,6/8/2012,Economy,0.68484,47.394144
AZ-2014-176207,115,14,5,Office Supplies,Storage,101,101,70,6/27/2014,Joe Gilbert,Berne,Switzerland,Central,Home Office,7/1/2014,Economy,7.447446799999999,46.9479739
BN-2014-9526659,43,0,3,Office Supplies,Storage,43,43,0,11/20/2014,Keith Martinez,El Ejido,Spain,South,Consumer,11/24/2014,Economy,-2.8103550999999998,36.7731148
AZ-2013-9900662,180,34,6,Office Supplies,Supplies,146,146,204,3/29/2013,Rachel Norton,Castelnau-le-Lez,France,Central,Corporate,4/1/2013,Economy Plus,3.8975051,43.63298270000001
AZ-2013-5539829,88,16,4,Office Supplies,Art,72,72,64,5/9/2013,Jessica Paramor,Courbevoie,France,Central,Corporate,5/9/2013,Immediate,2.25929,48.900552000000005
BN-2012-3874794,16,-3,3,Office Supplies,Fasteners,19,19,-9,8/6/2012,Isabelle Norton,Enschede,Netherlands,Central,Consumer,8/8/2012,Economy Plus,6.893661900000001,52.2215372
AZ-2012-1485221,256,100,2,Furniture,Bookcases,156,156,200,2/2/2012,Elijah Sodeman,Saint-Priest,France,Central,Consumer,2/6/2012,Economy,4.947071,45.698938
AZ-2011-2948812,578,129,4,Technology,Machines,449,449,516,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773
AZ-2014-2886352,261,10,1,Technology,Machines,251,251,10,12/10/2014,Carrie Boots,Manchester,United Kingdom,North,Corporate,12/15/2014,Economy Plus,-2.2426305,53.4807593
AZ-2014-7413278,286,140,6,Office Supplies,Supplies,146,146,840,9/30/2014,Lisa Boyette,Darmstadt,Germany,Central,Corporate,10/2/2014,Economy Plus,8.6511929,49.872825299999995
BN-2014-5261213,65,-16,2,Technology,Phones,81,81,-32,7/16/2014,Isaac David,Amsterdam,Netherlands,Central,Corporate,7/21/2014,Economy,4.895167900000001,52.3702157
AZ-2014-7020120,11,5,1,Office Supplies,Labels,6,6,5,3/3/2014,Isabella Fowler,Essen,Germany,Central,Consumer,3/5/2014,Economy Plus,7.011555199999999,51.455643200000004
AZ-2013-9381162,150,0,3,Office Supplies,Art,150,150,0,8/21/2013,Thomas Thompson,Beaune,France,Central,Corporate,8/26/2013,Economy Plus,4.840004,47.02603
AZ-2013-1907055,356,7,6,Technology,Accessories,349,349,42,8/11/2013,Ella Troy,Bremen,Germany,Central,Home Office,8/16/2013,Economy,8.8016937,53.07929620000001
AZ-2011-2762983,48,6,2,Office Supplies,Envelopes,42,42,12,4/7/2011,David Harney,Essen,Germany,Central,Corporate,4/11/2011,Economy Plus,7.011555199999999,51.455643200000004
AZ-2013-8620974,204,53,1,Office Supplies,Storage,151,151,53,8/6/2013,Stacy Cummings,Helsinki,Finland,North,Consumer,8/10/2013,Economy,24.938379,60.16985570000001
BN-2011-188092,202,-104,2,Technology,Phones,306,306,-208,9/27/2011,Peter Daly,Carrara,Italy,South,Consumer,10/4/2011,Economy,10.097677000000001,44.0793245
BN-2011-4790136,171,-48,7,Office Supplies,Binders,219,219,-336,5/7/2011,Richard Poole,Amsterdam,Netherlands,Central,Home Office,5/12/2011,Economy Plus,4.895167900000001,52.3702157
AZ-2012-6012259,1394,356,4,Furniture,Bookcases,1038,1038,1424,2/14/2012,Sarah Smorgon,London,United Kingdom,North,Consumer,2/19/2012,Economy Plus,-0.12775830000000002,51.5073509
AZ-2012-2950008,34,9,4,Office Supplies,Binders,25,25,36,12/20/2012,Max Craig,Deuil-la-Barre,France,Central,Corporate,12/22/2012,Priority,2.3272339,48.975751
AZ-2013-7342591,117,51,2,Office Supplies,Appliances,66,66,102,5/6/2013,Rebecca Chamberlain,Ancona,Italy,South,Home Office,5/9/2013,Priority,13.518915,43.6158299
BN-2014-8340437,211,-105,2,Office Supplies,Storage,316,316,-210,2/11/2014,Mary Parker,Gothenburg,Sweden,North,Corporate,2/16/2014,Economy,11.97456,57.70887
BN-2014-6976303,30,2,3,Office Supplies,Binders,3,28,6,9/19/2014,Leah Barrett,Berlin,Germany,Central,Consumer,9/23/2014,Economy,13.404954,52.5200066
AZ-2014-1191224,83,33,2,Technology,Accessories,50,50,66,2/24/2014,Edward Hodges,Wigan,United Kingdom,North,Consumer,2/26/2014,Economy Plus,-2.6325074,53.5450645
BN-2014-3382775,76,27,5,Office Supplies,Art,49,49,135,1/10/2014,Dominic Elliott,Sonneberg,Germany,Central,Consumer,1/12/2014,Economy Plus,11.1709899,50.3601821
AZ-2014-1785806,1020,79,8,Office Supplies,Storage,941,941,632,6/18/2014,Rhys Barnett,Mulhouse,France,Central,Consumer,6/23/2014,Economy,7.335888000000001,47.750839
AZ-2012-6747407,434,143,4,Furniture,Furnishings,291,291,572,1/5/2012,Natasha Heane,Rouen,France,Central,Home Office,1/5/2012,Immediate,1.0999709999999998,49.443232
AZ-2013-2901079,757,371,2,Technology,Copiers,386,386,742,7/22/2013,Elijah Sodeman,Neuwied,Germany,Central,Consumer,7/26/2013,Economy,7.4664546000000005,50.436186600000006
AZ-2011-3378761,307,82,2,Furniture,Bookcases,225,225,164,11/23/2011,Oscar Serena,Ulm,Germany,Central,Consumer,11/27/2011,Economy,9.9876076,48.401082200000005
AZ-2013-6138648,185,48,4,Office Supplies,Art,137,137,192,6/14/2013,Sam French,Rennes,France,Central,Consumer,6/20/2013,Economy,-1.6777925999999999,48.117266
AZ-2011-5113507,4590,523,14,Technology,Copiers,486,4067,7322,9/20/2011,Gilbert Montgomery,Bochum,Germany,Central,Consumer,9/22/2011,Economy Plus,7.216236299999999,51.4818445
BN-2012-9322615,1136,-54,7,Technology,Copiers,1190,1190,-378,9/28/2012,William Horton,Neuilly-Plaisance,France,Central,Consumer,9/28/2012,Immediate,2.5091419999999998,48.865204999999996
BN-2014-9998478,592,-383,7,Technology,Phones,279,975,-2681,11/21/2014,Ella Dwyer-Gray,Breda,Netherlands,Central,Consumer,11/25/2014,Economy,4.7683230000000005,51.571914899999996
AZ-2014-7225808,1745,122,2,Furniture,Tables,1623,1623,244,1/21/2014,Jacob Roemer,Letchworth,United Kingdom,North,Corporate,1/25/2014,Economy,-0.22662399999999996,51.979074
BN-2011-408191,728,-82,2,Furniture,Chairs,810,810,-164,2/15/2011,Sophie Franklin,Seville,Spain,South,Corporate,2/21/2011,Economy,-5.984458900000001,37.3890924
AZ-2014-6915689,143,32,1,Furniture,Bookcases,111,111,32,11/26/2014,Tom Charlton,Hasselt,Belgium,Central,Corporate,11/28/2014,Economy Plus,5.33248,50.930690000000006
AZ-2011-7176168,18,8,2,Office Supplies,Binders,10,10,16,12/17/2011,Carl Proctor,Vienna,Austria,Central,Consumer,12/24/2011,Economy,16.3738189,48.208174299999996
AZ-2014-383147,118,41,4,Office Supplies,Art,77,77,164,8/22/2014,Angus Ibsch,Maidenhead,United Kingdom,North,Consumer,8/24/2014,Economy Plus,-0.7219,51.522414000000005
AZ-2011-2571428,445,124,9,Office Supplies,Art,321,321,1116,9/27/2011,Jack Brier,Berlin,Germany,Central,Consumer,10/1/2011,Economy,13.404954,52.5200066
AZ-2013-2176321,46,0,3,Office Supplies,Paper,46,46,0,2/5/2013,Alexander Bennett,Ceuta,Spain,South,Corporate,2/12/2013,Economy,-5.3213455000000005,35.889387400000004
AZ-2013-4627833,27,11,4,Office Supplies,Binders,16,16,44,6/21/2013,Henry Pedder,Edinburgh,United Kingdom,North,Consumer,6/26/2013,Economy,-3.1882669999999997,55.953252
AZ-2014-5624461,261,49,6,Office Supplies,Storage,212,212,294,10/11/2014,Holly Black,London,United Kingdom,North,Home Office,10/15/2014,Economy,-0.12775830000000002,51.5073509
BN-2011-3102464,13,6,2,Office Supplies,Labels,7,7,12,9/21/2011,Lily Tyler,La Baule-Escoublac,France,Central,Home Office,9/23/2011,Economy Plus,-2.3913777,47.286918299999996
BN-2011-4260093,224,63,8,Office Supplies,Binders,62,161,504,11/1/2011,Casey Forte,Norderstedt,Germany,Central,Consumer,11/6/2011,Economy,10.000879800000002,53.6993066
AZ-2014-6710580,38,9,2,Office Supplies,Art,29,29,18,5/26/2014,Judy Rodriquez,Dudley,United Kingdom,North,Consumer,5/31/2014,Economy,-2.081112,52.512255
AZ-2013-7130503,119,39,5,Office Supplies,Paper,48,80,195,8/14/2013,George Dawson,Swindon,United Kingdom,North,Home Office,8/19/2013,Economy,-1.7797176,51.5557739
AZ-2014-9106967,2061,701,5,Furniture,Bookcases,1360,1360,3505,3/25/2014,Naomi Hancock,Capannori,Italy,South,Corporate,4/1/2014,Economy,10.5733254,43.841893299999995
AZ-2014-9561392,45,1,3,Office Supplies,Paper,44,44,3,10/30/2014,Cynthia Zielinski,Avignon,France,Central,Home Office,11/3/2014,Economy,4.805528,43.949317
AZ-2011-7779959,24,4,4,Office Supplies,Binders,20,20,16,12/15/2011,Justin Armit,London,United Kingdom,North,Consumer,12/19/2011,Economy,-0.12775830000000002,51.5073509
AZ-2014-4339601,157,24,3,Furniture,Chairs,133,133,72,9/8/2014,William Jolly,Dijon,France,Central,Consumer,9/12/2014,Economy,5.04148,47.322047
AZ-2011-897579,60,-3,4,Office Supplies,Storage,63,63,-12,9/6/2011,Ruby Nicholls,Dreux,France,Central,Corporate,9/10/2011,Economy,1.370889,48.736134
AZ-2014-115654,35,11,3,Office Supplies,Binders,24,24,33,8/19/2014,Jose Gambino,Berlin,Germany,Central,Corporate,8/22/2014,Priority,13.404954,52.5200066
AZ-2014-6552559,559,174,2,Technology,Machines,385,385,348,6/10/2014,Evie Morton,Ponferrada,Spain,South,Consumer,6/12/2014,Priority,-6.598259,42.5499958
AZ-2013-1509081,43,11,4,Office Supplies,Binders,32,32,44,2/28/2013,Riley Howells,Santander,Spain,South,Consumer,3/1/2013,Priority,-3.8099803,43.4623057
AZ-2011-3190941,97,37,3,Office Supplies,Art,60,60,111,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,-3.7037902000000003,40.4167754
BN-2014-3913645,56,0,4,Office Supplies,Binders,56,56,0,12/29/2014,Mark Washington,Dublin,Ireland,North,Home Office,1/2/2015,Economy,-6.2603097000000005,53.34980529999999
AZ-2013-40070,614,179,15,Office Supplies,Art,234,435,2685,5/24/2013,Edward Zwar,Wuppertal,Germany,Central,Consumer,5/26/2013,Priority,7.150763599999999,51.2562128
AZ-2012-5821789,130,33,3,Office Supplies,Storage,97,97,99,12/25/2012,Mary Wilson,Tours,France,Central,Consumer,12/28/2012,Economy Plus,0.68484,47.394144
AZ-2012-9020905,52,18,2,Office Supplies,Art,34,34,36,3/17/2012,Craig Rayner,Duisburg,Germany,Central,Consumer,3/21/2012,Economy,6.7623293,51.4344079
AZ-2013-7764209,64,13,6,Office Supplies,Binders,28,51,78,3/26/2013,Bailey Morris,Palermo,Italy,South,Consumer,3/31/2013,Economy,13.361267100000001,38.1156879
BN-2014-9998478,66,-12,5,Office Supplies,Art,78,78,-60,11/21/2014,Ella Dwyer-Gray,Breda,Netherlands,Central,Consumer,11/25/2014,Economy,4.7683230000000005,51.571914899999996
AZ-2014-1957538,25,2,2,Office Supplies,Binders,23,23,4,8/21/2014,Courtney Hancock,Paris,France,Central,Consumer,8/21/2014,Immediate,2.3522218999999995,48.856614
AZ-2013-6530870,44,14,4,Office Supplies,Labels,19,30,56,2/13/2013,Jesse Godson,Meudon,France,Central,Corporate,2/18/2013,Economy Plus,2.23847,48.812995
AZ-2013-7922182,341,31,2,Furniture,Bookcases,310,310,62,9/9/2013,Jade Daniels,Helsinki,Finland,North,Corporate,9/13/2013,Economy,24.938379,60.16985570000001
AZ-2013-9231004,45,4,3,Office Supplies,Binders,41,41,12,6/7/2013,Timothy Jimenez,Norwich,United Kingdom,North,Consumer,6/10/2013,Economy Plus,1.297355,52.630885899999996
BN-2014-3084273,1709,564,3,Office Supplies,Appliances,1145,1145,1692,8/7/2014,Libby McDonald,Parma,Italy,South,Home Office,8/11/2014,Economy,10.327903599999999,44.801485
BN-2014-7539265,1279,-640,8,Technology,Copiers,1919,1919,-5120,12/17/2014,Pamela Searles,Sheffield,United Kingdom,North,Home Office,12/22/2014,Economy,-1.470085,53.381129
BN-2011-5873722,53,-30,9,Office Supplies,Labels,83,83,-270,11/29/2011,Hershel Snyder,Stockholm,Sweden,North,Corporate,12/5/2011,Economy,18.068580800000003,59.3293235
AZ-2012-6013472,221,16,1,Technology,Machines,205,205,16,8/6/2012,Isabella Fowler,Montesson,France,Central,Consumer,8/11/2012,Economy,2.149777,48.908587
AZ-2012-5629458,124,40,5,Office Supplies,Art,84,84,200,4/19/2012,Eva Arnold,Foggia,Italy,South,Consumer,4/24/2012,Economy Plus,15.5446302,41.4621984
BN-2012-5394527,140,68,5,Office Supplies,Paper,72,72,340,8/14/2012,Laura Elizabeth,Zurich,Switzerland,Central,Consumer,8/20/2012,Economy,8.541694,47.376886600000006
AZ-2014-582693,450,140,3,Furniture,Chairs,310,310,420,12/4/2014,Ava Corbin,Grasse,France,Central,Home Office,12/4/2014,Immediate,6.926492,43.660153
AZ-2013-5080329,85,4,3,Office Supplies,Paper,81,81,12,8/17/2013,Travis Corchado,Tamworth,United Kingdom,North,Corporate,8/20/2013,Economy Plus,-1.6910319999999999,52.633584
AZ-2013-5004800,40,3,4,Office Supplies,Storage,37,37,12,12/9/2013,Marie Lawson,Naples,Italy,South,Corporate,12/16/2013,Economy,14.268124400000001,40.851774600000006
AZ-2014-5167139,25,-8,1,Office Supplies,Art,33,33,-8,8/14/2014,Dylan O'Halloran,Odense,Denmark,North,Home Office,8/18/2014,Economy,10.40237,55.40375600000001
AZ-2013-6652500,27,6,3,Office Supplies,Binders,21,21,18,2/22/2013,Paige Hopley,Bari,Italy,South,Consumer,2/28/2013,Economy,16.8718715,41.1171432
AZ-2014-6001342,8,1,2,Office Supplies,Binders,7,7,2,1/22/2014,Kayla Ronald,Essen,Germany,Central,Corporate,1/26/2014,Economy,7.011555199999999,51.455643200000004
AZ-2013-1703913,572,34,7,Technology,Accessories,538,538,238,12/14/2013,Maya Summers,Leeds,United Kingdom,North,Home Office,12/16/2013,Economy Plus,-1.5490774,53.8007554
BN-2014-1575343,63,-24,6,Office Supplies,Envelopes,87,87,-144,2/15/2014,Jose Gullo,Stockholm,Sweden,North,Consumer,2/20/2014,Economy,18.068580800000003,59.3293235
AZ-2013-2868494,112,55,4,Office Supplies,Paper,57,57,220,1/2/2013,Kenneth Gonzales,Maisons-Laffitte,France,Central,Consumer,1/3/2013,Priority,2.1423899,48.947545
AZ-2012-334946,36,0,4,Office Supplies,Labels,36,36,0,12/18/2012,John Harris,Murcia,Spain,South,Corporate,12/22/2012,Economy Plus,-1.1306544,37.992239899999994
AZ-2011-5265175,1119,246,2,Office Supplies,Appliances,873,873,492,9/6/2011,Ryan Price,Dudley,United Kingdom,North,Consumer,9/11/2011,Economy,-2.081112,52.512255
AZ-2013-5834532,137,55,4,Office Supplies,Appliances,82,82,220,9/12/2013,Britney Basaldua,Bremen,Germany,Central,Corporate,9/14/2013,Priority,8.8016937,53.07929620000001
AZ-2014-6401061,61,3,4,Office Supplies,Binders,58,58,12,7/7/2014,Isabelle Grimstone,Vienna,Austria,Central,Consumer,7/12/2014,Economy Plus,16.3738189,48.208174299999996
BN-2014-3536767,10,-8,1,Office Supplies,Envelopes,18,18,-8,10/10/2014,Niamh Mann,Birmingham,United Kingdom,North,Consumer,10/14/2014,Economy,-1.8904009999999998,52.486243
AZ-2012-252256,48,3,3,Office Supplies,Envelopes,45,45,9,6/16/2012,Ginger Owens,Velletri,Italy,South,Consumer,6/20/2012,Economy,12.7785347,41.6868422
AZ-2011-3586083,69,18,1,Office Supplies,Appliances,51,51,18,10/24/2011,Elijah Ruatoka,Marseille,France,Central,Home Office,10/28/2011,Economy Plus,5.36978,43.296482
AZ-2014-1058854,553,110,3,Office Supplies,Storage,443,443,330,11/6/2014,Aidan Rowe,Barcelona,Spain,South,Consumer,11/9/2014,Economy Plus,2.1734035,41.3850639
AZ-2011-7543304,754,142,6,Furniture,Bookcases,136,612,852,6/22/2011,Lane Taylor,Ludwigshafen am Rhein,Germany,Central,Corporate,6/26/2011,Economy,8.44518,49.47741
AZ-2013-4695676,197,79,4,Office Supplies,Binders,118,118,316,1/30/2013,Paige Hopley,Vienna,Austria,Central,Consumer,2/5/2013,Economy,16.3738189,48.208174299999996
BN-2012-8662125,47,4,1,Office Supplies,Supplies,43,43,4,8/14/2012,Craig Rayner,Winterthur,Switzerland,Central,Consumer,8/18/2012,Economy,8.7236889,47.4988196
BN-2014-2557638,148,59,3,Office Supplies,Binders,89,89,177,5/26/2014,Laura Elizabeth,Treviso,Italy,South,Consumer,5/28/2014,Economy Plus,12.2430437,45.6668893
AZ-2011-2847355,76,2,5,Office Supplies,Supplies,74,74,10,8/25/2011,Gemma Curlewis,Baden-Baden,Germany,Central,Corporate,8/25/2011,Immediate,8.228524199999999,48.765640000000005
AZ-2011-9711046,42,9,3,Office Supplies,Fasteners,33,33,27,12/5/2011,Lara Stoate,Greifswald,Germany,Central,Corporate,12/9/2011,Economy,13.3923414,54.0865463
AZ-2011-8279503,2076,104,5,Furniture,Bookcases,1972,1972,520,2/24/2011,Angus Reading,Namur,Belgium,Central,Corporate,2/28/2011,Economy,4.871985400000001,50.467388299999996
AZ-2014-3851368,338,118,4,Technology,Machines,220,220,472,10/30/2014,Ginger Owens,Sandnes,Norway,North,Consumer,11/6/2014,Economy,5.7329455000000005,58.853258499999995
AZ-2013-3564823,2757,1164,7,Furniture,Bookcases,1593,1593,8148,1/5/2013,Robert Neil,Puteaux,France,Central,Consumer,1/10/2013,Economy,2.23964,48.884747999999995
AZ-2011-3247022,159,14,8,Office Supplies,Art,145,145,112,5/26/2011,Louis Wilson,London,United Kingdom,North,Consumer,6/2/2011,Economy,-0.12775830000000002,51.5073509
AZ-2012-9588828,98,39,5,Office Supplies,Fasteners,59,59,195,2/22/2012,Alta Nokes,Carlisle,United Kingdom,North,Home Office,2/27/2012,Economy,-2.932931,54.892472999999995
AZ-2011-6835828,149,15,3,Office Supplies,Storage,134,134,45,2/4/2011,Summer Hayward,Nice,France,Central,Consumer,2/8/2011,Economy,7.261953200000001,43.710172799999995
BN-2011-5672017,25,5,2,Office Supplies,Fasteners,20,20,10,4/27/2011,Louie Knight,Chaumont,France,Central,Consumer,5/3/2011,Economy,5.1392559,48.113748
BN-2012-1276704,26,-2,2,Office Supplies,Art,28,28,-4,4/12/2012,Dominic Scott,Berlin,Germany,Central,Consumer,4/17/2012,Economy,13.404954,52.5200066
AZ-2013-405028,247,31,5,Office Supplies,Storage,216,216,155,11/5/2013,Sophie Franklin,Berlin,Germany,Central,Corporate,11/9/2013,Economy,13.404954,52.5200066
BN-2014-7598465,206,-206,3,Office Supplies,Storage,412,412,-618,1/22/2014,Georgina Arnold,Copenhagen,Denmark,North,Corporate,1/26/2014,Economy,12.568337099999999,55.676096799999996
AZ-2011-6288321,586,88,8,Technology,Phones,498,498,704,8/5/2011,Eden Kern,Cologne,Germany,Central,Consumer,8/8/2011,Priority,6.9602786,50.937531
AZ-2013-9761394,5274,1898,10,Office Supplies,Appliances,3376,3376,18980,2/27/2013,George Dawson,Edinburgh,United Kingdom,North,Home Office,3/1/2013,Economy Plus,-3.1882669999999997,55.953252
AZ-2013-2076679,93,24,2,Office Supplies,Art,69,69,48,8/30/2013,Patrick Townson,Prato,Italy,South,Home Office,9/1/2013,Priority,11.102228,43.8777049
AZ-2013-6813674,133,-4,3,Furniture,Chairs,137,137,-12,3/15/2013,Eva Arnold,Tourcoing,France,Central,Consumer,3/19/2013,Economy,3.16207,50.724993
AZ-2014-2942129,370,170,7,Office Supplies,Binders,200,200,1190,11/25/2014,Isabelle Grimstone,Hamm,Germany,Central,Consumer,11/30/2014,Economy,7.815981599999999,51.6738583
AZ-2013-4640958,291,78,6,Office Supplies,Storage,213,213,468,8/8/2013,Walter Coley,Eastbourne,United Kingdom,North,Consumer,8/11/2013,Economy Plus,0.29047199999999995,50.768035
AZ-2012-1418024,380,84,5,Technology,Phones,296,296,420,7/1/2012,Tricia Bustamante,Edinburgh,United Kingdom,North,Corporate,7/6/2012,Economy,-3.1882669999999997,55.953252
AZ-2011-3434177,87,27,2,Furniture,Furnishings,60,60,54,5/18/2011,Ryan Price,Vienna,Austria,Central,Consumer,5/24/2011,Economy,16.3738189,48.208174299999996
AZ-2013-3667300,23,6,2,Office Supplies,Binders,17,17,12,2/25/2013,Naomi Hancock,Bordeaux,France,Central,Corporate,3/1/2013,Economy,-0.57918,44.837789
AZ-2013-842018,1334,531,11,Furniture,Bookcases,242,803,5841,9/21/2013,George Dawson,Pozzuoli,Italy,South,Home Office,9/28/2013,Economy,14.0932861,40.8459469
AZ-2011-5060005,126,-116,9,Office Supplies,Art,242,242,-1044,10/11/2011,Gary Crume,Hanover,Germany,Central,Consumer,10/14/2011,Priority,9.7320104,52.3758916
AZ-2014-2916681,372,33,1,Furniture,Bookcases,339,339,33,1/14/2014,Richard Harvey,Lyon,France,Central,Corporate,1/18/2014,Economy,4.835659,45.764043
AZ-2012-130560,304,7,12,Office Supplies,Binders,149,297,84,8/3/2012,Ruby Frost,Bilbao,Spain,South,Home Office,8/7/2012,Economy,-2.9349852000000003,43.263012599999996
AZ-2011-5708655,65,25,5,Office Supplies,Binders,8,40,125,1/26/2011,Hayley Baldwinson,Oslo,Norway,North,Consumer,1/30/2011,Economy,10.7522454,59.913868799999996
BN-2014-7211355,51,-30,6,Office Supplies,Binders,70,81,-180,11/13/2014,Gary Crume,Amsterdam,Netherlands,Central,Consumer,11/19/2014,Economy,4.895167900000001,52.3702157
AZ-2011-340357,106,22,11,Office Supplies,Labels,23,84,242,12/28/2011,Jessica Paramor,Aix-en-Provence,France,Central,Corporate,1/1/2012,Economy Plus,5.447426999999999,43.529742
AZ-2014-9876866,307,74,3,Technology,Accessories,233,233,222,5/30/2014,Sophie Watson,La Teste-de-Buch,France,Central,Corporate,6/3/2014,Economy,-1.148224,44.631077000000005
